"","Color_label_source","Subject","Chain","Generation","Condition","Confidence","Color_label_matched","Language.x","Age.x","Gender.x","Language_spoken.x","rt","Condition_label.x","Lightness_source","Lighness_matched","Saturation_source","Saturation_matched","Hue_source","Hue_matched","Unique_hue","Seed","Dif","RHAD","Error_rate_hue","Error_rate_sat","Condition_label.y","basic_colors","creative_name","Language.y","Hue_color_to_name","Saturation_color_to_name","Lightness_color_to_name","Vision_impairments","Age.y","Gender.y","Language_spoken.y","Participated_before"
"44","seed græsgrøn","31xw","0",7,"2",5,"seed grass green","Danish","26","female","Dansk",21307,"Naming transmission",50,50,59,48,107,107,136.5,117.98,29.5,159.287257019438,0,11,"Naming transmission","green","lys sumpgrøn","Danish",107,48,50,"no","26","female","Dansk","no"
"45","seed græsgrøn","32a1","3",4,"2",4,"seed grass green","Danish","24","male","Dansk",31143,"Naming transmission",50,50,57,52,136,121,136.5,117.98,15.5,83.6933045356372,15,5,"Naming transmission","green","grøn","Danish",121,52,50,"no","24","male","Dansk","no"
"46","seed græsgrøn","38mq","4",12,"1",5,"seed grass green","Danish","52","female","dansk",17559,"Pure transmission",50,50,52,57,122,133,136.5,117.98,3.5,18.8984881209503,11,5,"Pure transmission","green","skrig grøn","Danish",133,57,50,"no","52","female","dansk","no"
"47","seed græsgrøn","3b4k","2",9,"1",3,"seed grass green","Danish","26","male","Dansk",11589,"Pure transmission",50,50,83,80,111,99,136.5,117.98,37.5,202.483801295896,12,3,"Pure transmission","green","Grøn","Danish",99,80,50,"no","26","male","Dansk","no"
"48","seed græsgrøn","3rnx","1",2,"2",6,"seed grass green","Danish","23","male","Dansk",36659,"Naming transmission",50,50,65,68,112,112,136.5,117.98,24.5,132.289416846652,0,3,"Naming transmission","green","syntetisk grøn","Danish",112,68,50,"no","23","male","Dansk","no"
"49","seed græsgrøn","3sg3","3",9,"2",5,"seed grass green","Danish","61","male","dansk",34450,"Naming transmission",50,50,44,45,108,108,136.5,117.98,28.5,153.887688984881,0,1,"Naming transmission","green","løvgrøn","Danish",108,45,50,"no","61","male","dansk","no"
"50","seed græsgrøn","3tb6","2",0,"1",3,"seed grass green","Danish","32","female","dansk",18189,"Pure transmission",50,50,60,67,117.98,119,136.5,117.98,17.5,94.4924406047516,1.02,7,"Pure transmission","green","grøn","Danish",119,67,50,"no","32","female","dansk","no"
"51","seed græsgrøn","3wa5","1",4,"1",5,"seed grass green","Danish","31","female","Dansk",16215,"Pure transmission",50,50,71,70,106,105,136.5,117.98,31.5,170.086393088553,1,1,"Pure transmission","green","Grøn","Danish",105,70,50,"no","31","female","Dansk","no"
"52","seed græsgrøn","4htf","2",12,"1",6,"seed grass green","Danish","30","male","Fransk",44889,"Pure transmission",50,50,64,73,102,102,136.5,117.98,34.5,186.285097192225,0,9,"Pure transmission","green","grøn","Danish",102,73,50,"no","30","male","Fransk","no"
"53","seed græsgrøn","4l9m","4",11,"1",6,"seed grass green","Danish","24","female","Dansk",15182,"Pure transmission",50,50,53,52,124,122,136.5,117.98,14.5,78.2937365010799,2,1,"Pure transmission","green","Grøn","Danish",122,52,50,"no","24","female","Dansk","no"
"54","seed græsgrøn","4w6c","3",1,"2",3,"seed grass green","Danish","30","male","Dansk",32719,"Naming transmission",50,50,55,53,132,129,136.5,117.98,7.5,40.4967602591793,3,2,"Naming transmission","green","Græsgrønt","Danish",129,53,50,"no","30","male","Dansk","no"
"55","seed græsgrøn","5386","1",6,"1",3,"seed grass green","Danish","26","female","DK",6154,"Pure transmission",50,50,64,64,98,126,136.5,117.98,10.5,56.695464362851,28,0,"Pure transmission","green","Grøn","Danish",126,64,50,"no","26","female","DK","no"
"56","seed græsgrøn","59x7","3",0,"1",5,"seed grass green","Danish","23","male","dansk",6590,"Pure transmission",50,50,60,59,117.98,129,136.5,117.98,7.5,40.4967602591793,11.02,1,"Pure transmission","green","grøn","Danish",129,59,50,"no","23","male","dansk","no"
"57","seed græsgrøn","5xno","1",12,"1",5,"seed grass green","Danish","39","female","dansk",6245,"Pure transmission",50,50,74,58,142,137,136.5,117.98,-0.5,-2.69978401727862,5,16,"Pure transmission","green","Lysegrøn","Danish",137,58,50,"no","39","female","dansk","no"
"58","seed græsgrøn","629d","1",14,"1",5,"seed grass green","Danish","26","male","Dansk",27245,"Pure transmission",50,50,66,62,135,140,136.5,117.98,-3.5,-18.8984881209503,5,4,"Pure transmission","green","lysegrøn","Danish",140,62,50,"no","26","male","Dansk","no"
"59","seed græsgrøn","6606","0",12,"1",6,"seed grass green","Danish","23","male","DanskEngelsk",5726,"Pure transmission",50,50,37,38,108,115,136.5,117.98,21.5,116.090712742981,7,1,"Pure transmission","green","Sommer grøn","Danish",115,38,50,"no","23","male","DanskEngelsk","no"
"60","seed græsgrøn","6bgr","4",13,"1",4,"seed grass green","Danish","25","female","Dansk",13460,"Pure transmission",50,50,57,62,133,135,136.5,117.98,1.5,8.09935205183585,2,5,"Pure transmission","green","Grøn","Danish",135,62,50,"no","25","female","Dansk","no"
"61","seed græsgrøn","6d65","1",11,"1",5,"seed grass green","Danish","32","female","dansk",43948,"Pure transmission",50,50,73,74,143,142,136.5,117.98,-5.5,-29.6976241900648,1,1,"Pure transmission","green","grøn","Danish",142,74,50,"no","32","female","dansk","no"
"62","seed græsgrøn","6g9f","4",1,"2",5,"seed grass green","Danish","23","female","Dansk",11847,"Naming transmission",50,50,66,62,120,112,136.5,117.98,24.5,132.289416846652,8,4,"Naming transmission","green","Grøn","Danish",112,62,50,"no","23","female","Dansk","no"
"63","seed græsgrøn","6w76","0",8,"1",4,"seed grass green","Danish","40","male","Dansk",29023,"Pure transmission",50,50,74,68,132,113,136.5,117.98,23.5,126.889848812095,19,6,"Pure transmission","green","Lysegrøn","Danish",113,68,50,"no","40","male","Dansk","no"
"64","seed græsgrøn","7t79","0",3,"1",5,"seed grass green","Danish","74","female","dansk",19148,"Pure transmission",50,50,75,68,132,100,136.5,117.98,36.5,197.084233261339,32,7,"Pure transmission","green","grøsgrøn","Danish",100,68,50,"no","74","female","dansk","no"
"65","seed græsgrøn","7zbg","3",12,"2",4,"seed grass green","Danish","25","male","Dansk",15916,"Naming transmission",50,50,56,69,128,111,136.5,117.98,25.5,137.68898488121,17,13,"Naming transmission","green","neon grøn","Danish",111,69,50,"no","25","male","Dansk","no"
"66","seed græsgrøn","80cs","0",1,"1",5,"seed grass green","Danish","21","male","Dansk",24091,"Pure transmission",50,50,61,62,113,117,136.5,117.98,19.5,105.291576673866,4,1,"Pure transmission","green","Grøn","Danish",117,62,50,"no","21","male","Dansk","no"
"67","seed græsgrøn","839z","0",3,"2",5,"seed grass green","Danish","23","male","Dansk",9104,"Naming transmission",50,50,34,36,113,115,136.5,117.98,21.5,116.090712742981,2,2,"Naming transmission","green","græsgrøn","Danish",115,36,50,"no","23","male","Dansk","no"
"68","seed græsgrøn","8m5n","1",14,"2",4,"seed grass green","Danish","31","female","Dansk",41838,"Naming transmission",50,50,43,48,110,115,136.5,117.98,21.5,116.090712742981,5,5,"Naming transmission","green","lysegrøn","Danish",115,48,50,"no","31","female","Dansk","no"
"69","seed græsgrøn","8osq","0",11,"1",5,"seed grass green","Danish","38","female","Dansk",8739,"Pure transmission",50,50,64,37,114,108,136.5,117.98,28.5,153.887688984881,6,27,"Pure transmission","green","Lime","Danish",108,37,50,"no","38","female","Dansk","no"
"70","seed græsgrøn","8v88","0",0,"1",5,"seed grass green","Danish","37","female","Svensk",24717,"Pure transmission",50,50,60,61,117.98,113,136.5,117.98,23.5,126.889848812095,4.98,1,"Pure transmission","green","lysegrøn","Danish",113,61,50,"no","37","female","Svensk","no"
"71","seed græsgrøn","8z38","0",6,"2",4,"seed grass green","Danish","22","male","Dansk",15010,"Naming transmission",50,50,40,59,109,107,136.5,117.98,29.5,159.287257019438,2,19,"Naming transmission","green","Græsgrøn","Danish",107,59,50,"no","22","male","Dansk","no"
"72","seed græsgrøn","94an","2",4,"1",5,"seed grass green","Danish","26","female","Dansk",8734,"Pure transmission",50,50,66,69,124,126,136.5,117.98,10.5,56.695464362851,2,3,"Pure transmission","green","neongrøn medium","Danish",126,69,50,"no","26","female","Dansk","no"
"73","seed græsgrøn","95ap","4",9,"1",5,"seed grass green","Danish","25","male","dansk",13482,"Pure transmission",50,50,61,58,129,118,136.5,117.98,18.5,99.8920086393089,11,3,"Pure transmission","green","lys grøn","Danish",118,58,50,"no","25","male","dansk","no"
"74","seed græsgrøn","9hdc","4",14,"2",2,"seed grass green","Danish","23","male","Dansk",14724,"Naming transmission",50,50,52,73,118,111,136.5,117.98,25.5,137.68898488121,7,21,"Naming transmission","green","Gras-grøn","Danish",111,73,50,"no","23","male","Dansk","no"
"75","seed græsgrøn","9lvh","2",6,"2",6,"seed grass green","Danish","28","female","Dansk",2447,"Naming transmission",50,50,64,70,105,119,136.5,117.98,17.5,94.4924406047516,14,6,"Naming transmission","green","Lysegrøn","Danish",119,70,50,"no","28","female","Dansk","no"
"76","seed græsgrøn","9s0s","0",13,"1",6,"seed grass green","Danish","41","male","Dansk",13083,"Pure transmission",50,50,38,42,115,109,136.5,117.98,27.5,148.488120950324,6,4,"Pure transmission","green","Grøn","Danish",109,42,50,"no","41","male","Dansk","no"
"77","seed græsgrøn","9zhk","0",8,"2",3,"seed grass green","Danish","41","female","Dansk",90005,"Naming transmission",50,50,48,63,107,127,136.5,117.98,9.5,51.2958963282938,20,15,"Naming transmission","green","græsgrønt","Danish",127,63,50,"no","41","female","Dansk","no"
"78","seed græsgrøn","a4we","1",6,"2",6,"seed grass green","Danish","23","male","Dansk",4917,"Naming transmission",50,50,59,59,99,107,136.5,117.98,29.5,159.287257019438,8,0,"Naming transmission","green","lysegrøn","Danish",107,59,50,"no","23","male","Dansk","no"
"79","seed græsgrøn","a5pw","2",1,"1",3,"seed grass green","Danish","29","male","dansk",9517,"Pure transmission",50,50,67,55,119,109,136.5,117.98,27.5,148.488120950324,10,12,"Pure transmission","green","grøn","Danish",109,55,50,"no","29","male","dansk","no"
"80","seed græsgrøn","a5ul","1",7,"2",5,"seed grass green","Danish","27","male","Dansk",13432,"Naming transmission",50,50,59,53,107,129,136.5,117.98,7.5,40.4967602591793,22,6,"Naming transmission","green","Limegrøn","Danish",129,53,50,"no","27","male","Dansk","no"
"81","seed græsgrøn","akcp","1",13,"1",5,"seed grass green","Danish","36","female","dansk",33165,"Pure transmission",50,50,58,66,137,135,136.5,117.98,1.5,8.09935205183585,2,8,"Pure transmission","green","æblegrøn","Danish",135,66,50,"no","36","female","dansk","no"
"82","seed græsgrøn","akyt","4",7,"1",5,"seed grass green","Danish","24","female","Dansk",13461,"Pure transmission",50,50,69,65,112,131,136.5,117.98,5.5,29.6976241900648,19,4,"Pure transmission","green","Kermit","Danish",131,65,50,"no","24","female","Dansk","no"
"83","seed græsgrøn","amtj","2",11,"2",4,"seed grass green","Danish","26","female","Dansk",21946,"Naming transmission",50,50,63,68,129,129,136.5,117.98,7.5,40.4967602591793,0,5,"Naming transmission","green","neon grøn","Danish",129,68,50,"no","26","female","Dansk","no"
"84","seed græsgrøn","bl5p","2",14,"2",5,"seed grass green","Danish","28","male","Dansk",33029,"Naming transmission",50,50,77,80,135,118,136.5,117.98,18.5,99.8920086393089,17,3,"Naming transmission","green","pastelgrøn","Danish",118,80,50,"no","28","male","Dansk","no"
"85","seed græsgrøn","br1u","0",5,"1",6,"seed grass green","Danish","26","male","dansk",7425,"Pure transmission",50,50,60,66,93,92,136.5,117.98,44.5,240.280777537797,1,6,"Pure transmission","green","halv lys kawasaki grøn","Danish",92,66,50,"no","26","male","dansk","no"
"86","seed græsgrøn","ct5u","2",2,"1",5,"seed grass green","Danish","21","male","Dansk",6750,"Pure transmission",50,50,55,40,109,112,136.5,117.98,24.5,132.289416846652,3,15,"Pure transmission","green","Grøn","Danish",112,40,50,"no","21","male","Dansk","no"
"87","seed græsgrøn","d201","4",3,"1",3,"seed grass green","Danish","25","male","Dansk",69460,"Pure transmission",50,50,79,71,139,127,136.5,117.98,9.5,51.2958963282938,12,8,"Pure transmission","green","Limegrøn","Danish",127,71,50,"no","25","male","Dansk","no"
"88","seed græsgrøn","db8f","2",6,"1",4,"seed grass green","Danish","22","male","Dansk",32055,"Pure transmission",50,50,61,75,121,135,136.5,117.98,1.5,8.09935205183585,14,14,"Pure transmission","green","æblegrøn","Danish",135,75,50,"no","22","male","Dansk","no"
"89","seed græsgrøn","denc","4",14,"1",5,"seed grass green","Danish","25","female","Dansk",12797,"Pure transmission",50,50,62,74,135,139,136.5,117.98,-2.5,-13.4989200863931,4,12,"Pure transmission","green","Grønt lys","Danish",139,74,50,"no","25","female","Dansk","no"
"90","seed græsgrøn","dxfn","2",3,"1",4,"seed grass green","Danish","22","female","Dansk",14205,"Pure transmission",50,50,40,66,112,124,136.5,117.98,12.5,67.4946004319655,12,26,"Pure transmission","green","Kunstgræs","Danish",124,66,50,"no","22","female","Dansk","no"
"91","seed græsgrøn","e913","1",8,"1",4,"seed grass green","Danish","23","male","Dansk",18098,"Pure transmission",50,50,69,69,135,138,136.5,117.98,-1.5,-8.09935205183585,3,0,"Pure transmission","green","lysegrøn","Danish",138,69,50,"no","23","male","Dansk","no"
"92","seed græsgrøn","epfu","4",10,"2",4,"seed grass green","Danish","23","female","dansk",38906,"Naming transmission",50,50,63,67,97,109,136.5,117.98,27.5,148.488120950324,12,4,"Naming transmission","green","grøn","Danish",109,67,50,"no","23","female","dansk","no"
"93","seed græsgrøn","ey6l","4",6,"2",4,"seed grass green","Danish","27","male","dansk",13527,"Naming transmission",50,50,85,89,108,121,136.5,117.98,15.5,83.6933045356372,13,4,"Naming transmission","green","grøn","Danish",121,89,50,"no","27","male","dansk","no"
"94","seed græsgrøn","eyxs","2",11,"1",6,"seed grass green","Danish","25","female","dansk",13142,"Pure transmission",50,50,79,64,109,102,136.5,117.98,34.5,186.285097192225,7,15,"Pure transmission","green","Grøn","Danish",102,64,50,"no","25","female","dansk","no"
"95","seed græsgrøn","f4z3","3",6,"2",5,"seed grass green","Danish","20","female","dansk",33080,"Naming transmission",50,50,46,49,105,103,136.5,117.98,33.5,180.885529157667,2,3,"Naming transmission","green","æble grøn","Danish",103,49,50,"no","20","female","dansk","no"
"96","seed græsgrøn","f7xg","4",2,"2",5,"seed grass green","Danish","54","female","Dansk",20391,"Naming transmission",50,50,62,70,112,115,136.5,117.98,21.5,116.090712742981,3,8,"Naming transmission","green","grøn","Danish",115,70,50,"no","54","female","Dansk","no"
"97","seed græsgrøn","fal4","1",1,"1",6,"seed grass green","Danish","28","male","ita",2311,"Pure transmission",50,50,60,65,114,135,136.5,117.98,1.5,8.09935205183585,21,5,"Pure transmission","green","green","Danish",135,65,50,"no","28","male","ita","no"
"98","seed græsgrøn","fvdv","5",2,"1",4,"seed grass green","Danish","44","female","Danskogengelsk",19877,"Pure transmission",50,50,53,53,100,94,136.5,117.98,42.5,229.481641468683,6,0,"Pure transmission","green","Dotty Apple Spring","Danish",94,53,50,"no","44","female","Danskogengelsk","no"
"99","seed græsgrøn","g3nb","1",9,"1",5,"seed grass green","Danish","23","female","Dansk",22056,"Pure transmission",50,50,69,61,138,137,136.5,117.98,-0.5,-2.69978401727862,1,8,"Pure transmission","green","Grøn","Danish",137,61,50,"no","23","female","Dansk","no"
"100","seed græsgrøn","g72t","4",11,"2",6,"seed grass green","Danish","22","male","Dansk",34550,"Naming transmission",50,50,67,65,109,116,136.5,117.98,20.5,110.691144708423,7,2,"Naming transmission","green","Grøn","Danish",116,65,50,"no","22","male","Dansk","no"
"101","seed græsgrøn","g7r4","0",14,"2",5,"seed grass green","Danish","24","male","Engelsk",29036,"Naming transmission",50,50,47,51,110,105,136.5,117.98,31.5,170.086393088553,5,4,"Naming transmission","green","limerick green","Danish",105,51,50,"no","24","male","Engelsk","no"
"102","seed græsgrøn","gvon","4",1,"1",4,"seed grass green","Danish","25","male","Dansk",13397,"Pure transmission",50,50,72,68,134,134,136.5,117.98,2.5,13.4989200863931,0,4,"Pure transmission","green","grøn","Danish",134,68,50,"no","25","male","Dansk","no"
"103","seed græsgrøn","h8m1","4",8,"1",5,"seed grass green","Danish","51","male","dansk",31518,"Pure transmission",50,50,65,61,131,129,136.5,117.98,7.5,40.4967602591793,2,4,"Pure transmission","green","græsgrøn","Danish",129,61,50,"no","51","male","dansk","no"
"104","seed græsgrøn","hfpw","2",1,"2",6,"seed grass green","Danish","19","female","Dansk",7115,"Naming transmission",50,50,62,53,103,103,136.5,117.98,33.5,180.885529157667,0,9,"Naming transmission","green","Lysegrøn","Danish",103,53,50,"no","19","female","Dansk","no"
"105","seed græsgrøn","ho7n","1",12,"2",4,"seed grass green","Danish","22","male","Dansk",29265,"Naming transmission",50,50,50,46,136,119,136.5,117.98,17.5,94.4924406047516,17,4,"Naming transmission","green","Græsgrøn","Danish",119,46,50,"no","22","male","Dansk","no"
"106","seed græsgrøn","hqlg","1",0,"2",5,"seed grass green","Danish","21","male","Dansk",10709,"Naming transmission",50,50,60,64,117.98,108,136.5,117.98,28.5,153.887688984881,9.98,4,"Naming transmission","green","græsgrøn","Danish",108,64,50,"no","21","male","Dansk","no"
"107","seed græsgrøn","ht80","3",7,"1",4,"seed grass green","Danish","20","female","Hollandsk",18576,"Pure transmission",50,50,60,53,132,125,136.5,117.98,11.5,62.0950323974082,7,7,"Pure transmission","green","Stærk grøn","Danish",125,53,50,"no","20","female","Hollandsk","no"
"108","seed græsgrøn","j3tr","3",4,"1",5,"seed grass green","Danish","46","female","dansk",18674,"Pure transmission",50,50,50,58,119,128,136.5,117.98,8.5,45.8963282937365,9,8,"Pure transmission","green","grøn","Danish",128,58,50,"no","46","female","dansk","no"
"109","seed græsgrøn","jer4","3",8,"2",6,"seed grass green","Danish","29","female","NederlandskDansk",73131,"Naming transmission",50,50,41,44,101,108,136.5,117.98,28.5,153.887688984881,7,3,"Naming transmission","green","grøn","Danish",108,44,50,"no","29","female","NederlandskDansk","no"
"110","seed græsgrøn","jgqp","3",7,"2",4,"seed grass green","Danish","22","female","Dansk",16023,"Naming transmission",50,50,49,41,103,101,136.5,117.98,35.5,191.684665226782,2,8,"Naming transmission","green","Græsgrøn","Danish",101,41,50,"no","22","female","Dansk","no"
"111","seed græsgrøn","jwe2","3",5,"2",6,"seed grass green","Danish","23","female","dansk",12929,"Naming transmission",50,50,52,46,121,105,136.5,117.98,31.5,170.086393088553,16,6,"Naming transmission","green","grøn","Danish",105,46,50,"no","23","female","dansk","no"
"112","seed græsgrøn","jy2r","3",3,"1",3,"seed grass green","Danish","22","female","Dansk",16081,"Pure transmission",50,50,59,50,123,119,136.5,117.98,17.5,94.4924406047516,4,9,"Pure transmission","green","fairway","Danish",119,50,50,"no","22","female","Dansk","no"
